bytecode_length,unique_bytes,byte_entropy,zero_byte_ratio,ff_byte_ratio,repeated_byte_ratio,opcode_delegatecall_count,opcode_delegatecall_ratio,opcode_selfdestruct_count,opcode_selfdestruct_ratio,opcode_callcode_count,opcode_callcode_ratio,opcode_create2_count,opcode_create2_ratio,opcode_staticcall_count,opcode_staticcall_ratio,opcode_sstore_count,opcode_sstore_ratio,opcode_sload_count,opcode_sload_ratio,opcode_jump_count,opcode_jump_ratio,opcode_jumpi_count,opcode_jumpi_ratio,opcode_call_count,opcode_call_ratio,opcode_return_count,opcode_return_ratio,opcode_revert_count,opcode_revert_ratio,storage_write_read_ratio,conditional_jump_ratio,has_isblacklisted,has_blacklist,has_addblacklist,has_removeblacklist,has_transfer,has_transferfrom,has_approve,has_mint,has_burn,has_setfee,has_pause,has_unpause,has_approve_no_transferfrom,missing_transfer,has_blacklist_functions,erc20_function_count,total_jumps,jump_density,conditional_complexity,max_consecutive_jumpi,2gram_entropy,2gram_unique_count,2gram_max_frequency,3gram_entropy,3gram_unique_count,3gram_max_frequency,4gram_entropy,4gram_unique_count,4gram_max_frequency,delegatecall_to_storage_pattern,max_jumpi_before_transfer,hidden_owner_checks,balance_check_count,conditional_selfdestruct,has_selfdestruct,fee_storage_manipulation,has_dynamic_fee,has_pause_mechanism,avg_function_complexity,revert_count,revert_to_return_ratio,computed_storage_writes,computed_storage_ratio,is_small_contract,is_medium_contract,is_large_contract,estimated_function_count,function_density,q1_opcode_diversity,q2_opcode_diversity,q3_opcode_diversity,q4_opcode_diversity,has_constructor_pattern,has_metadata,has_standard_memory_init,_chain,_address,_name,blacklist_owner_interaction,delegatecall_storage_interaction,broken_erc20_interaction,transfer_complexity_interaction,storage_activity,total_calls,dangerous_call_ratio,label
10398,254,6.202796458673748,0.057511059819196,0.0013464127716868628,0.10453933448740142,26,0.002500480861704174,14,0.0013464127716868628,22,0.0021157914983650702,36,0.003462204270051933,8,0.0007693787266782073,93,0.00894402769763416,53,0.0050971340642431235,472,0.04539334487401423,229,0.022023466051163686,26,0.002500480861704174,14,0.0013464127716868628,93,0.00894402769763416,1.7547169811320755,0.32667617689015693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,701,0.06741681092517791,2.2023466051163685,2,9.499656851972937,2513,287,10.967699095854181,4446,124,11.658533886545735,5783,77,43,0,0,0,3,1.0,0,0.0,0.0,16.6,93,6.642857142857143,21,0.7777777777777778,0.0,0.0,1.0,61,5.866512790921331,223,219,205,189,1.0,0.0,1.0,base,0xba5e05cb26b78eda3a2f8e3b3814726305dcac83,BALD,0.0,546,0.0,0.0,146,60,0.4262295081967213,1
11608,255,5.496004682291531,0.15084424534803584,0.17875603032391454,0.1780668504479669,28,0.002412129565816678,2075,0.17875603032391454,9,0.0007753273604410751,55,0.004738111647139904,14,0.001206064782908339,66,0.005685733976567884,65,0.005599586492074432,400,0.03445899379738112,176,0.015161957270847692,58,0.0049965541006202615,12,0.0010337698139214334,64,0.005513439007580979,1.0153846153846153,0.3055555555555556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4,576,0.04962095106822881,1.5161957270847692,1,8.021604388644642,2381,1940,9.23470281365059,4087,1827,9.85543256745686,5257,1714,2,8,0,1,552,1.0,0,0.0,1.0,17.0,64,5.333333333333333,18,0.9,0.0,0.0,1.0,48,4.135079255685734,220,217,183,178,1.0,0.0,1.0,base,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,DEGEN,0.0,504,0.0,12.129565816678154,131,100,0.27722772277227725,1
23271,256,5.580794124128728,0.11434833054015728,0.1594258948906364,0.15933995101198917,39,0.0016759056336212454,3710,0.1594258948906364,24,0.00103132654376692,52,0.0022345408448283272,32,0.0013751020583558937,158,0.006789566413132225,162,0.0069614541704267115,1028,0.044175153624683085,336,0.014438571612736883,249,0.010700012891581796,49,0.0021056250268574623,134,0.005758239869365305,0.9753086419753086,0.24633431085043989,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1364,0.058613725237419964,1.4438571612736881,2,8.259154483820854,3368,3459,9.525393715916456,5990,3258,10.179407133440188,7794,3057,37,10,0,3,1068,1.0,0,0.0,0.0,19.4,134,2.7346938775510203,52,0.7323943661971831,0.0,0.0,1.0,81,3.4807270852133554,246,211,229,219,1.0,0.0,1.0,base,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT_FAKE,0.0,2028,0.0,14.438571612736881,320,320,0.12149532710280374,1
7022,250,5.602494832572624,0.109512959270863,0.1348618627171746,0.1332953574480205,11,0.0015665052691540872,947,0.1348618627171746,18,0.002563372258615779,37,0.005269154087154657,7,0.0009968669894616917,37,0.005269154087154657,30,0.004272287097692965,334,0.04756479635431501,90,0.012816861293078895,63,0.008971802905155226,19,0.0027057818285388777,34,0.00484192537738536,1.2333333333333334,0.21226415094339623,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,424,0.06038165764739391,1.2816861293078896,1,8.024860673546108,1605,882,9.220962561283546,2619,833,9.780256112316707,3302,784,21,5,0,2,214,1.0,0,0.0,0.0,12.0,34,1.7894736842105263,7,1.0,0.0,1.0,0.0,23,3.275420108231273,160,161,180,168,1.0,0.0,1.0,base,0x9a26f5433671751c3276a065f57e5a02d2817973,BASEDOGE,0.0,77,0.0,6.408430646539448,67,81,0.13414634146341464,1
3124,189,4.786437804244387,0.07458386683738796,0.30089628681177977,0.30089628681177977,1,0.0003201024327784891,940,0.30089628681177977,2,0.0006402048655569782,8,0.002560819462227913,0,0.0,14,0.004481434058898848,23,0.00736235595390525,58,0.01856594110115237,51,0.016325224071702945,58,0.01856594110115237,11,0.0035211267605633804,17,0.005441741357234315,0.6086956521739131,0.46788990825688076,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,109,0.034891165172855315,1.6325224071702946,1,6.540793956260669,624,889,7.307382754658226,918,842,7.715182417089822,1090,795,0,8,0,1,461,1.0,0,0.0,0.0,10.0,17,1.5454545454545454,6,1.0,0.0,1.0,0.0,15,4.801536491677337,106,75,67,119,1.0,1.0,0.0,bsc,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0.0,6,0.0,13.060179257362357,37,59,0.016666666666666666,0
4413,226,6.05479907027513,0.06911398141853614,0.009290731928393383,0.1055970994788126,6,0.0013596193065941536,41,0.009290731928393383,16,0.0036256514842510764,12,0.002719238613188307,1,0.00022660321776569228,24,0.005438477226376614,39,0.008837525492861998,142,0.0321776569227283,100,0.022660321776569226,14,0.0031724450487196918,7,0.0015862225243598459,31,0.0070246997507364605,0.6153846153846154,0.4132231404958678,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,242,0.05483797869929753,2.2660321776569226,2,8.896987115874094,1058,103,9.972029358154332,1692,92,10.474861433356756,2100,40,0,4,0,1,6,1.0,0,0.0,0.0,17.5,31,4.428571428571429,9,1.0,0.0,1.0,0.0,30,6.798096532970768,142,117,138,157,1.0,0.0,1.0,bsc,0x55d398326f99059fF775485246999027B3197955,USDT,0.0,54,0.0,9.06412871062769,63,21,0.2727272727272727,0
1596,191,6.192637505179892,0.07017543859649122,0.0006265664160401002,0.08959899749373433,4,0.002506265664160401,1,0.0006265664160401002,4,0.002506265664160401,3,0.0018796992481203006,2,0.0012531328320802004,16,0.010025062656641603,5,0.003132832080200501,76,0.047619047619047616,37,0.023182957393483708,3,0.0018796992481203006,5,0.003132832080200501,16,0.010025062656641603,3.2,0.3274336283185841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,113,0.07080200501253132,2.318295739348371,1,8.545576986276508,674,42,9.347807341852585,934,40,9.675509300833616,1073,20,3,0,0,0,0,1.0,0,0.0,0.0,6.5,16,3.2,7,0.875,0.0,1.0,0.0,12,7.518796992481203,74,69,130,132,1.0,0.0,1.0,bsc,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0.0,28,0.0,0.0,21,9,0.4,0
4413,223,6.048514339516346,0.06911398141853614,0.009064128710627692,0.1055970994788126,6,0.0013596193065941536,40,0.009064128710627692,17,0.0038522547020167688,12,0.002719238613188307,1,0.00022660321776569228,24,0.005438477226376614,39,0.008837525492861998,142,0.0321776569227283,99,0.022433718558803536,14,0.0031724450487196918,8,0.0018128257421255382,31,0.0070246997507364605,0.6153846153846154,0.4107883817427386,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,241,0.05461137548153184,2.2433718558803535,2,8.897440425030938,1059,103,9.972029358154332,1692,92,10.474861433356756,2100,40,0,4,0,1,5,1.0,0,0.0,0.0,17.5,31,3.875,9,1.0,0.0,1.0,0.0,30,6.798096532970768,142,117,138,151,1.0,0.0,1.0,bsc,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD,0.0,54,0.0,8.973487423521414,63,21,0.2727272727272727,0
4413,222,6.045519838150911,0.06911398141853614,0.009064128710627692,0.10582370269657829,6,0.0013596193065941536,40,0.009064128710627692,16,0.0036256514842510764,12,0.002719238613188307,1,0.00022660321776569228,25,0.0056650804441423066,39,0.008837525492861998,143,0.032404260140493996,99,0.022433718558803536,15,0.003399048266485384,6,0.0013596193065941536,31,0.0070246997507364605,0.6410256410256411,0.4090909090909091,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,242,0.05483797869929753,2.2433718558803535,2,8.896501687621583,1058,103,9.972029358154332,1692,92,10.474861433356756,2100,40,0,4,0,1,5,1.0,0,0.0,0.0,17.5,31,5.166666666666667,9,1.0,0.0,1.0,0.0,30,6.798096532970768,142,117,138,149,1.0,0.0,1.0,bsc,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,ETH,0.0,54,0.0,8.973487423521414,64,22,0.2608695652173913,0
4413,219,6.0472537837965055,0.06911398141853614,0.009064128710627692,0.1055970994788126,7,0.0015862225243598459,40,0.009064128710627692,16,0.0036256514842510764,12,0.002719238613188307,1,0.00022660321776569228,24,0.005438477226376614,39,0.008837525492861998,142,0.0321776569227283,99,0.022433718558803536,14,0.0031724450487196918,6,0.0013596193065941536,31,0.0070246997507364605,0.6153846153846154,0.4107883817427386,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,241,0.05461137548153184,2.2433718558803535,2,8.897440425030938,1059,103,9.972029358154332,1692,92,10.474861433356756,2100,40,0,4,0,1,5,1.0,0,0.0,0.0,17.5,31,5.166666666666667,9,1.0,0.0,1.0,0.0,30,6.798096532970768,142,117,138,146,1.0,0.0,1.0,bsc,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,BTCB,0.0,63,0.0,8.973487423521414,63,22,0.30434782608695654,0
7285,244,6.06325640465312,0.0781056966369252,0.03225806451612903,0.1032258064516129,9,0.0012354152367879203,235,0.03225806451612903,17,0.0023335621139327386,13,0.0017844886753603294,2,0.0002745367192862045,43,0.005902539464653397,79,0.01084420041180508,226,0.031022649279341112,148,0.020315717227179134,25,0.0034317089910775567,9,0.0012354152367879203,49,0.006726149622512011,0.5443037974683544,0.39572192513368987,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,374,0.051338366506520246,2.0315717227179135,1,9.088335002328634,1621,195,10.330716720869654,2809,164,10.900079942499685,3521,133,0,8,0,1,122,1.0,0,0.0,0.0,18.2,49,5.444444444444445,13,0.9285714285714286,0.0,1.0,0.0,39,5.353466026080988,178,158,169,177,1.0,0.0,1.0,bsc,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,CAKE,0.0,117,0.0,16.25257378174331,122,36,0.24324324324324326,0
1596,191,6.192637505179892,0.07017543859649122,0.0006265664160401002,0.08959899749373433,4,0.002506265664160401,1,0.0006265664160401002,4,0.002506265664160401,3,0.0018796992481203006,2,0.0012531328320802004,16,0.010025062656641603,5,0.003132832080200501,76,0.047619047619047616,37,0.023182957393483708,3,0.0018796992481203006,5,0.003132832080200501,16,0.010025062656641603,3.2,0.3274336283185841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,113,0.07080200501253132,2.318295739348371,1,8.545576986276508,674,42,9.347807341852585,934,40,9.675509300833616,1073,20,3,0,0,0,0,1.0,0,0.0,0.0,6.5,16,3.2,7,0.875,0.0,1.0,0.0,12,7.518796992481203,74,69,130,132,1.0,0.0,1.0,bsc,0xBf5140A22578168FD562DCcF235E5D43A02ce9B1,UNI,0.0,28,0.0,0.0,21,9,0.4,0
